file,bytes,MB,GB
C_efficiency_evolution/detailed_results/nbeerbower_mistral-nemo-gutenberg2-12B-test/results_2024-09-25T02-09-49.175236.json,118576,0.119,0.000119
C_efficiency_evolution/detailed_results/nbeerbower_mistral-nemo-kartoffel-12B/results_2025-01-13T21-02-32.803522.json,115028,0.115,0.000115
C_efficiency_evolution/detailed_results/nbeerbower_mistral-nemo-wissenschaft-12B/results_2024-09-02T22-18-50.596772.json,122665,0.123,0.000123
C_efficiency_evolution/detailed_results/necva_IE-cont-Llama3.1-8B/results_2025-03-06T07-54-31.179464.json,113133,0.113,0.000113
C_efficiency_evolution/detailed_results/neopolita_jessi-v0.1-bf16-falcon3-7b-instruct/results_2025-01-08T12-08-21.824117.json,116627,0.117,0.000117
C_efficiency_evolution/detailed_results/neopolita_jessi-v0.1-qwen2.5-7b-instruct/results_2025-01-08T15-19-06.068963.json,114683,0.115,0.000115
C_efficiency_evolution/detailed_results/neopolita_jessi-v0.2-falcon3-10b-instruct/results_2025-01-21T23-37-09.659225.json,116924,0.117,0.000117
C_efficiency_evolution/detailed_results/neopolita_jessi-v0.2-falcon3-7b-instruct/results_2025-01-08T21-05-35.811465.json,114627,0.115,0.000115
C_efficiency_evolution/detailed_results/netcat420_DeepSeek-R1-MFANN-TIES-unretrained-7b/results_2025-01-22T04-15-19.603999.json,117375,0.117,0.000117
C_efficiency_evolution/detailed_results/netcat420_MFANN-Llama3.1-Abliterated-SLERP-TIES-V3/results_2024-11-26T08-19-33.493259.json,114733,0.115,0.000115
C_efficiency_evolution/detailed_results/netcat420_MFANN-Llama3.1-Abliterated-Slerp-TIES/results_2024-10-29T15-47-55.490741.json,118686,0.119,0.000119
C_efficiency_evolution/detailed_results/netcat420_MFANN-Llama3.1-Abliterated-Slerp-V3.2/results_2024-10-29T16-33-43.166964.json,118690,0.119,0.000119
C_efficiency_evolution/detailed_results/netcat420_MFANN-llama3.1-abliterated-v2/results_2024-10-07T21-53-39.588918.json,118656,0.119,0.000119
C_efficiency_evolution/detailed_results/netcat420_MFANN-phigments-slerp-V3.3/results_2025-02-07T13-31-54.238006.json,114648,0.115,0.000115
C_efficiency_evolution/detailed_results/netcat420_Qwen2.5-Coder-Scholar-7B-Abliterated-MFANN/results_2025-01-01T06-39-22.095522.json,117405,0.117,0.000117
C_efficiency_evolution/detailed_results/netcat420_Qwen2.5-DeepSeek-R1-MFANN-Slerp-7b/results_2025-01-23T15-12-53.603377.json,117255,0.117,0.000117
C_efficiency_evolution/detailed_results/netcat420_qwen2.5-MFANN-7b-SLERPv1.1/results_2025-02-04T21-31-25.930696.json,117347,0.117,0.000117
C_efficiency_evolution/detailed_results/newsbang_Homer-v1.0-Qwen2.5-72B/results_2024-12-26T12-15-06.766575.json,114654,0.115,0.000115
C_efficiency_evolution/detailed_results/newsbang_Homer-v1.0-Qwen2.5-7B/results_2024-12-04T09-06-52.510223.json,114664,0.115,0.000115
C_efficiency_evolution/detailed_results/nhyha_N3N_gemma-2-9b-it_20241110_2026/results_2024-11-12T08-54-24.495501.json,115313,0.115,0.000115
C_efficiency_evolution/detailed_results/nhyha_merge_Qwen2.5-7B-Instruct_20241023_0314/results_2024-11-06T18-12-26.688718.json,114686,0.115,0.000115
C_efficiency_evolution/detailed_results/nisten_franqwenstein-35b/results_2024-10-05T10-03-58.318391.json,118602,0.119,0.000119
C_efficiency_evolution/detailed_results/nisten_tqwendo-36b/results_2024-12-22T23-45-54.604790.json,114609,0.115,0.000115
C_efficiency_evolution/detailed_results/nlpguy_Mistral-NeMo-Minitron-Upscale-v3/results_2024-10-05T08-21-18.309431.json,118254,0.118,0.000118
C_efficiency_evolution/detailed_results/noname0202_gemma-2-2b-it-ties/results_2025-01-29T05-25-09.210151.json,115132,0.115,0.000115
C_efficiency_evolution/detailed_results/noname0202_gemma-2-9b-sft-jp-en-zh-v1/results_2025-01-08T04-41-53.656589.json,115233,0.115,0.000115
C_efficiency_evolution/detailed_results/noname0202_gemma-2-9b-sft-jp-en-zh-v2/results_2025-01-07T20-57-33.217458.json,115286,0.115,0.000115
C_efficiency_evolution/detailed_results/noname0202_llama-math-1b-r16-0to512tokens-test/results_2025-01-25T01-09-20.202486.json,118758,0.119,0.000119
C_efficiency_evolution/detailed_results/noname0202_llama-math-1b-r32-0to512tokens-test/results_2025-01-24T17-05-57.480718.json,118799,0.119,0.000119
C_efficiency_evolution/detailed_results/noname0202_llama-math-1b-r32-test/results_2025-01-24T02-10-47.083582.json,118759,0.119,0.000119
C_efficiency_evolution/detailed_results/notbdq_Qwen2.5-14B-Instruct-1M-GRPO-Reasoning/results_2025-02-06T03-51-24.710492.json,117153,0.117,0.000117
C_efficiency_evolution/detailed_results/nvidia_Mistral-NeMo-Minitron-8B-Base/results_2024-08-22T14-14-50.709024.json,118536,0.119,0.000119
C_efficiency_evolution/detailed_results/oopere_Llama-FinSent-S/results_2025-02-18T20-22-42.735112.json,113557,0.114,0.000114
C_efficiency_evolution/detailed_results/oopere_pruned20-llama-1b/results_2024-11-18T11-38-47.380381.json,114573,0.115,0.000115
C_efficiency_evolution/detailed_results/oopere_pruned20-llama-3.2-3b/results_2024-12-18T02-55-41.663089.json,114564,0.115,0.000115
C_efficiency_evolution/detailed_results/oopere_pruned40-llama-1b/results_2024-11-26T09-36-00.519182.json,114487,0.114,0.000114
C_efficiency_evolution/detailed_results/oopere_pruned40-llama-3.2-1B/results_2025-02-24T17-19-19.767214.json,113460,0.113,0.000113
C_efficiency_evolution/detailed_results/oopere_pruned60-llama-1b/results_2024-11-25T21-20-53.829333.json,114293,0.114,0.000114
C_efficiency_evolution/detailed_results/orai-nlp_Llama-eus-8B/results_2024-09-30T09-13-52.100084.json,118632,0.119,0.000119
C_efficiency_evolution/detailed_results/pankajmathur_orca_mini_phi-4/results_2025-01-22T03-35-35.081545.json,115180,0.115,0.000115
C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-8B-ProLong-64k-Base/results_2024-09-18T14-45-43.303270.json,118626,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-8B-ProLong-64k-Instruct/results_2024-09-18T14-44-03.560285.json,118668,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Base-8B-SFT-DPO/results_2024-10-07T05-21-18.044555.json,119078,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Base-8B-SFT-IPO/results_2024-10-07T05-40-23.259485.json,119031,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Base-8B-SFT-KTO/results_2024-10-07T05-49-48.712363.json,118979,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Base-8B-SFT-ORPO/results_2024-10-07T05-31-32.253469.json,119113,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Base-8B-SFT-RDPO/results_2024-10-07T05-55-40.287392.json,119088,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Base-8B-SFT-RRHF/results_2024-10-07T05-47-57.293676.json,119129,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Base-8B-SFT-SLiC-HF/results_2024-10-07T06-16-48.580292.json,119147,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Instruct-8B-CPO-v0.2/results_2024-09-29T00-09-50.771451.json,119096,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Instruct-8B-DPO/results_2024-09-29T01-09-15.396608.json,119053,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Instruct-8B-RDPO/results_2024-09-29T00-03-19.447694.json,119093,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Instruct-8B-RRHF-v0.2/results_2024-10-07T05-52-18.234908.json,119131,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Llama-3-Instruct-8B-SimPO/results_2024-09-28T23-44-35.094681.json,119108,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Base-SFT-CPO/results_2024-10-07T05-44-33.093002.json,119106,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Base-SFT-DPO/results_2024-10-07T05-17-08.148062.json,119074,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Base-SFT-RDPO/results_2024-10-07T05-48-52.432475.json,119036,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Base-SFT-SLiC-HF/results_2024-10-07T05-56-14.688403.json,119109,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Base-SFT-SimPO/results_2024-09-21T10-30-35.004520.json,118964,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Instruct-DPO/results_2024-10-07T05-16-04.705100.json,119208,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Instruct-IPO/results_2024-10-07T05-39-53.799634.json,119278,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Instruct-KTO/results_2024-10-07T05-54-00.828203.json,119178,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Mistral-7B-Instruct-SLiC-HF/results_2024-10-16T17-55-37.345668.json,119282,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_Sheared-LLaMA-1.3B/results_2024-07-30T07-27-05.879406.json,118539,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_gemma-2-9b-it-DPO/results_2024-09-20T04-06-40.646930.json,118937,0.119,0.000119
C_efficiency_evolution/detailed_results/princeton-nlp_gemma-2-9b-it-SimPO/results_2024-08-12T11-27-16.600007.json,118979,0.119,0.000119
C_efficiency_evolution/detailed_results/prithivMLmods_Galactic-Qwen-14B-Exp2/results_2025-03-13T12-44-48.264475.json,113523,0.114,0.000114
C_efficiency_evolution/detailed_results/prithivMLmods_Llama-3.1-8B-Open-SFT/results_2025-01-13T20-41-48.426106.json,114691,0.115,0.000115
C_efficiency_evolution/detailed_results/prithivMLmods_Llama-3.2-6B-AlgoCode/results_2025-01-13T20-08-17.772449.json,114694,0.115,0.000115
C_efficiency_evolution/detailed_results/prithivMLmods_Llama-Express.1-Math/results_2025-01-25T08-10-21.262789.json,119556,0.120,0.000120
C_efficiency_evolution/detailed_results/prithivMLmods_Magellanic-Qwen-25B-R999/results_2025-03-05T16-27-25.331314.json,113445,0.113,0.000113
C_efficiency_evolution/detailed_results/prithivMLmods_Phi-4-Empathetic/results_2025-01-13T19-33-26.604717.json,114662,0.115,0.000115
C_efficiency_evolution/detailed_results/prithivMLmods_Phi-4-Math-IO/results_2025-01-13T19-05-26.192612.json,114641,0.115,0.000115
C_efficiency_evolution/detailed_results/prithivMLmods_Phi-4-o1/results_2025-01-13T10-17-40.927521.json,114626,0.115,0.000115
C_efficiency_evolution/detailed_results/prithivMLmods_Phi4-Super/results_2025-01-23T15-21-28.283497.json,114630,0.115,0.000115
C_efficiency_evolution/detailed_results/prithivMLmods_Primal-Opus-14B-Optimus-v1/results_2025-02-05T03-05-18.841754.json,114680,0.115,0.000115
C_efficiency_evolution/detailed_results/prithivMLmods_Primal-Opus-14B-Optimus-v2/results_2025-02-27T21-05-40.220144.json,113498,0.113,0.000113
C_efficiency_evolution/detailed_results/prithivMLmods_Qwen2.5-14B-DeepSeek-R1-1M/results_2025-01-30T04-27-35.041591.json,114641,0.115,0.000115
C_efficiency_evolution/detailed_results/qingy2019_LLaMa_3.2_3B_Catalysts/results_2024-10-29T15-22-23.624392.json,118616,0.119,0.000119
C_efficiency_evolution/detailed_results/qingy2019_OpenMath2-Llama3.1-8B/results_2024-11-23T05-44-15.106083.json,114696,0.115,0.000115
C_efficiency_evolution/detailed_results/qingy2019_Qwen2.5-Ultimate-14B-Instruct/results_2024-12-04T01-04-16.559323.json,117335,0.117,0.000117
C_efficiency_evolution/detailed_results/qingy2024_QwEnlarge-16B-Instruct/results_2025-03-07T00-57-57.081072.json,116208,0.116,0.000116
C_efficiency_evolution/detailed_results/qingy2024_Qwen2.5-4B/results_2025-01-16T20-58-17.085742.json,114591,0.115,0.000115
C_efficiency_evolution/detailed_results/qingy2024_Qwen2.5-Coder-Draft-1.5B-Instruct/results_2025-02-01T05-41-05.748637.json,117194,0.117,0.000117
C_efficiency_evolution/detailed_results/qingy2024_Qwen2.5-Math-14B-Instruct-Preview/results_2024-12-11T02-56-45.077518.json,117025,0.117,0.000117
C_efficiency_evolution/detailed_results/qingy2024_Qwen2.6-14B-Instruct/results_2024-12-05T10-23-22.933498.json,114650,0.115,0.000115
C_efficiency_evolution/detailed_results/qq8933_OpenLongCoT-Base-Gemma2-2B/results_2024-11-12T14-30-23.544874.json,114811,0.115,0.000115
C_efficiency_evolution/detailed_results/rasyosef_Phi-1_5-Instruct-v0.1/results_2024-08-12T09-47-31.671049.json,118565,0.119,0.000119
C_efficiency_evolution/detailed_results/rasyosef_phi-2-instruct-apo/results_2024-09-18T08-11-57.792002.json,118506,0.119,0.000119
C_efficiency_evolution/detailed_results/recoilme_Gemma-2-Ataraxy-Gemmasutra-9B-slerp/results_2024-09-14T00-39-37.734233.json,119155,0.119,0.000119
C_efficiency_evolution/detailed_results/rhysjones_phi-2-orange-v2/results_2024-08-13T01-27-07.339858.json,118538,0.119,0.000119
C_efficiency_evolution/detailed_results/riaz_FineLlama-3.1-8B/results_2024-10-12T19-57-08.713841.json,119541,0.120,0.000120
C_efficiency_evolution/detailed_results/rombodawg_Rombos-Coder-V2.5-Qwen-14b/results_2025-02-06T11-46-45.885563.json,117340,0.117,0.000117
C_efficiency_evolution/detailed_results/rombodawg_Rombos-LLM-V2.5-Qwen-0.5b/results_2024-09-29T12-43-27.493254.json,118535,0.119,0.000119
C_efficiency_evolution/detailed_results/rombodawg_Rombos-LLM-V2.5-Qwen-14b/results_2024-09-29T13-44-29.673248.json,118625,0.119,0.000119
C_efficiency_evolution/detailed_results/rombodawg_Rombos-LLM-V2.5-Qwen-32b/results_2024-10-10T04-14-28.109800.json,114671,0.115,0.000115
C_efficiency_evolution/detailed_results/rombodawg_Rombos-LLM-V2.5.1-Qwen-3b/results_2024-10-08T16-02-31.462708.json,118627,0.119,0.000119
C_efficiency_evolution/detailed_results/rombodawg_rombos_Replete-Coder-Llama3-8B/results_2024-10-15T15-33-39.386678.json,119616,0.120,0.000120
C_efficiency_evolution/detailed_results/rsh345_mistral-ft-optimized-1218-NeuralHermes-2.5-Mistral-7B/results_2025-01-27T23-02-49.046436.json,114716,0.115,0.000115
C_efficiency_evolution/detailed_results/sabersaleh_Llama2-7B-SimPO/results_2024-12-02T04-10-10.920662.json,114558,0.115,0.000115
C_efficiency_evolution/detailed_results/sabersaleh_Llama3/results_2024-11-30T01-19-25.401264.json,114648,0.115,0.000115
C_efficiency_evolution/detailed_results/sabersalehk_Llama3-001-300/results_2024-12-03T20-07-28.344986.json,114663,0.115,0.000115
C_efficiency_evolution/detailed_results/sabersalehk_Llama3_01_300/results_2024-12-03T20-08-26.893164.json,114683,0.115,0.000115
C_efficiency_evolution/detailed_results/sequelbox_Llama3.1-70B-PlumChat/results_2024-11-28T10-33-34.389076.json,114653,0.115,0.000115
C_efficiency_evolution/detailed_results/sequelbox_Llama3.1-8B-MOTH/results_2024-09-11T21-30-25.104353.json,123502,0.124,0.000124
C_efficiency_evolution/detailed_results/sequelbox_Llama3.1-8B-PlumCode/results_2024-10-04T01-24-56.330833.json,118589,0.119,0.000119
C_efficiency_evolution/detailed_results/sequelbox_Llama3.1-8B-PlumMath/results_2024-10-04T01-24-04.196002.json,118622,0.119,0.000119
C_efficiency_evolution/detailed_results/sethuiyer_Llama-3.1-8B-Experimental-1208-Instruct/results_2025-01-18T17-10-57.107525.json,115135,0.115,0.000115
C_efficiency_evolution/detailed_results/sethuiyer_Llamaverse-3.1-8B-Instruct/results_2025-01-14T13-12-45.227965.json,115117,0.115,0.000115
C_efficiency_evolution/detailed_results/sethuiyer_Qwen2.5-7B-Anvita/results_2024-10-27T11-40-06.834908.json,119293,0.119,0.000119
C_efficiency_evolution/detailed_results/shastraai_Shastra-LLAMA2-Math-Commonsense-SFT/results_2024-10-27T21-01-52.917860.json,118653,0.119,0.000119
C_efficiency_evolution/detailed_results/shivank21_mistral_dpo_self/results_2025-02-05T16-15-31.122108.json,115789,0.116,0.000116
C_efficiency_evolution/detailed_results/siqi00_Mistral-7B-DFT/results_2025-02-06T03-27-45.600986.json,115078,0.115,0.000115
C_efficiency_evolution/detailed_results/skymizer_Llama2-7b-sft-chat-custom-template-dpo/results_2024-07-22T09-51-58.414875.json,118631,0.119,0.000119
C_efficiency_evolution/detailed_results/someon98_qwen-CoMa-0.5b/results_2024-12-29T16-17-57.730788.json,114301,0.114,0.000114
C_efficiency_evolution/detailed_results/sometimesanotion_Qwen2.5-14B-Vimarckoso-v2/results_2024-12-26T12-16-22.404204.json,114696,0.115,0.000115
C_efficiency_evolution/detailed_results/sometimesanotion_Qwen2.5-14B-Vimarckoso-v3-IF-Variant/results_2024-12-28T09-42-11.707881.json,114729,0.115,0.000115
C_efficiency_evolution/detailed_results/sometimesanotion_Qwen2.5-14B-Vimarckoso-v3/results_2024-12-27T12-07-58.633030.json,114684,0.115,0.000115
C_efficiency_evolution/detailed_results/sometimesanotion_Qwen2.5-7B-Gordion-v0.1-Prose/results_2025-02-18T19-58-57.959022.json,113570,0.114,0.000114
C_efficiency_evolution/detailed_results/sometimesanotion_Qwentessential-14B-v1/results_2025-02-18T15-25-19.264487.json,113509,0.114,0.000114
C_efficiency_evolution/detailed_results/sometimesanotion_Qwentinuum-14B-v1/results_2024-12-21T18-45-12.892338.json,114666,0.115,0.000115
C_efficiency_evolution/detailed_results/sometimesanotion_Qwentinuum-14B-v2/results_2024-12-22T02-16-47.237976.json,114652,0.115,0.000115
C_efficiency_evolution/detailed_results/sometimesanotion_Qwentinuum-14B-v6/results_2024-12-22T14-21-58.905643.json,114654,0.115,0.000115
C_efficiency_evolution/detailed_results/sometimesanotion_Qwentinuum-14B-v7/results_2024-12-22T18-57-51.290456.json,114655,0.115,0.000115
C_efficiency_evolution/detailed_results/sometimesanotion_Qwentinuum-14B-v8/results_2024-12-22T19-01-02.783885.json,114663,0.115,0.000115
C_efficiency_evolution/detailed_results/sometimesanotion_Qwenvergence-14B-v0.6-004-model_stock/results_2025-01-03T08-49-30.636647.json,114721,0.115,0.000115
C_efficiency_evolution/detailed_results/sometimesanotion_Qwenvergence-14B-v3-Prose/results_2024-12-21T04-28-21.825696.json,114691,0.115,0.000115
C_efficiency_evolution/detailed_results/sometimesanotion_Qwenvergence-14B-v3-Reason/results_2024-12-21T06-54-07.153436.json,114689,0.115,0.000115
C_efficiency_evolution/detailed_results/sometimesanotion_Qwenvergence-14B-v3/results_2024-12-21T06-57-25.308738.json,114677,0.115,0.000115
C_efficiency_evolution/detailed_results/sometimesanotion_Qwenvergence-14B-v8/results_2025-01-16T01-39-52.248754.json,114652,0.115,0.000115
C_efficiency_evolution/detailed_results/sometimesanotion_Qwenvergence-14B-v9/results_2025-01-17T15-31-48.086833.json,114656,0.115,0.000115
C_efficiency_evolution/detailed_results/spmurrayzzz_Mistral-Syndicate-7B/results_2024-07-25T14-22-01.504229.json,118541,0.119,0.000119
C_efficiency_evolution/detailed_results/ssmits_Qwen2.5-95B-Instruct/results_2024-10-06T06-27-47.292101.json,121298,0.121,0.000121
C_efficiency_evolution/detailed_results/suayptalha_DeepSeek-R1-Distill-Llama-3B/results_2025-02-24T20-06-57.063798.json,114107,0.114,0.000114
C_efficiency_evolution/detailed_results/suayptalha_Komodo-Llama-3.2-3B-v2-fp16/results_2024-11-20T01-03-58.085488.json,118789,0.119,0.000119
C_efficiency_evolution/detailed_results/sumink_Qwenftmodel/results_2024-12-05T12-23-41.024721.json,114611,0.115,0.000115
C_efficiency_evolution/detailed_results/sumink_bbhqwen/results_2025-02-25T21-41-00.885835.json,113467,0.113,0.000113
